phase,condition,seed,planner_type,coordination,num_bots,noise_level,completed,success,steps,coverage,collisions,dynamic_collisions,total_distance,path_efficiency,runtime_seconds
P3_multi_agent,bots3_none,30315,planning,none,3,low,1,0,1200,0.15,36,7,4061.25,0.0369,23.816653966903687
P3_multi_agent,bots3_none,30316,planning,none,3,low,1,0,1200,0.09,74,14,4453.67,0.0202,24.060022592544556
P3_multi_agent,bots3_none,30317,planning,none,3,low,1,0,1200,0.18,84,18,4021.98,0.0448,22.975038528442383
P3_multi_agent,bots3_none,30318,planning,none,3,low,1,0,1200,0.06,12,3,4428.62,0.0135,26.25887155532837
P3_multi_agent,bots3_none,30319,planning,none,3,low,1,0,1200,0.08,23,5,4817.09,0.0166,24.713791847229004
P3_multi_agent,bots3_none,30320,planning,none,3,low,1,0,1200,0.08,56,12,3762.34,0.0213,26.2042715549469
P3_multi_agent,bots3_none,30321,planning,none,3,low,1,0,1200,0.07,26,4,4535.24,0.0154,24.71277356147766
P3_multi_agent,bots3_none,30322,planning,none,3,low,1,0,1200,0.07,13,3,3264.94,0.0214,25.654658317565918
P3_multi_agent,bots3_none,30323,planning,none,3,low,1,0,1200,0.06,196,40,4269.55,0.0141,28.81904172897339
P3_multi_agent,bots3_none,30324,planning,none,3,low,1,0,1200,0.09,63,14,4218.62,0.0213,26.546865224838257
P3_multi_agent,bots3_none,30325,planning,none,3,low,1,0,1200,0.1,52,11,3416.03,0.0293,23.817073106765747
P3_multi_agent,bots3_none,30326,planning,none,3,low,1,0,1200,0.09,77,16,3829.18,0.0235,24.944135665893555
P3_multi_agent,bots3_none,30327,planning,none,3,low,1,0,1200,0.07,41,9,3484.65,0.0201,24.99846649169922
P3_multi_agent,bots3_none,30328,planning,none,3,low,1,0,1200,0.1,14,3,4814.91,0.0208,25.209111213684082
P3_multi_agent,bots3_none,30329,planning,none,3,low,1,0,1200,0.11,46,10,4592.8,0.024,23.308111906051636
P3_multi_agent,bots3_basic,30300,planning,basic,3,low,1,0,1200,0.06,111,26,3581.96,0.0168,16.70665693283081
P3_multi_agent,bots3_basic,30301,planning,basic,3,low,1,0,1200,0.07,95,19,4363.52,0.016,22.942589282989502
P3_multi_agent,bots3_basic,30302,planning,basic,3,low,1,0,1200,0.1,293,55,3277.33,0.0305,14.46395492553711
P3_multi_agent,bots3_basic,30303,planning,basic,3,low,1,0,1200,0.04,57,10,4027.47,0.0099,15.58930778503418
P3_multi_agent,bots3_basic,30304,planning,basic,3,low,1,0,1200,0.11,30,6,4423.64,0.0249,16.991703748703003
P3_multi_agent,bots3_basic,30305,planning,basic,3,low,1,0,1200,0.1,58,12,4468.51,0.0224,15.935129880905151
P3_multi_agent,bots3_basic,30306,planning,basic,3,low,1,0,1200,0.15,105,22,3916.29,0.0383,14.559853792190552
P3_multi_agent,bots3_basic,30307,planning,basic,3,low,1,0,1200,0.08,49,7,4468.32,0.0179,26.56346106529236
P3_multi_agent,bots3_basic,30308,planning,basic,3,low,1,0,1200,0.1,12,1,2981.44,0.0335,18.27178430557251
P3_multi_agent,bots3_basic,30309,planning,basic,3,low,1,0,1200,0.06,85,18,3669.54,0.0164,15.810268878936768
P3_multi_agent,bots3_basic,30310,planning,basic,3,low,1,0,1200,0.04,27,7,4384.55,0.0091,18.010358572006226
